# Every capability this product has, enumerated from the source.
#
# Generated by `node scripts/capabilities.mjs --list`. Do not edit by hand —
# a register somebody maintains is a register that stops agreeing with the
# code, which is the whole reason this one is derived.
#
# Columns: kind, area, name, detail.
#
# The target asked for was 1,084. It was given as a number and never as a
# list, so it cannot be ticked off — only measured against. That measurement
# is a gate: `node scripts/capabilities.mjs --check` fails the build if the
# count ever falls below it, and it runs in scripts/verify-all.mjs.
#
# Checks are deliberately not counted as capabilities. An assertion is how a
# capability is held, not another capability.
#
endpoint	/api/ledger/assets	depreciate	/api/ledger/assets
endpoint	/api/ledger/assets	dispose	/api/ledger/assets
endpoint	/api/ledger/assets	GET	/api/ledger/assets
endpoint	/api/ledger/attachments	GET	/api/ledger/attachments
endpoint	/api/ledger/attachments	POST	/api/ledger/attachments
endpoint	/api/ledger/attachments	DELETE	/api/ledger/attachments
endpoint	/api/ledger/attention	GET	/api/ledger/attention
endpoint	/api/ledger/bank	import	/api/ledger/bank
endpoint	/api/ledger/bank	match	/api/ledger/bank
endpoint	/api/ledger/bank	unmatch	/api/ledger/bank
endpoint	/api/ledger/bank	post	/api/ledger/bank
endpoint	/api/ledger/bank	GET	/api/ledger/bank
endpoint	/api/ledger/bank-import	POST	/api/ledger/bank-import
endpoint	/api/ledger/borrowings	add	/api/ledger/borrowings
endpoint	/api/ledger/borrowings	draw	/api/ledger/borrowings
endpoint	/api/ledger/borrowings	instalment	/api/ledger/borrowings
endpoint	/api/ledger/borrowings	reclassify	/api/ledger/borrowings
endpoint	/api/ledger/borrowings	covenant	/api/ledger/borrowings
endpoint	/api/ledger/borrowings	GET	/api/ledger/borrowings
endpoint	/api/ledger/budget	GET	/api/ledger/budget
endpoint	/api/ledger/budget	POST	/api/ledger/budget
endpoint	/api/ledger/cash-flow-direct	GET	/api/ledger/cash-flow-direct
endpoint	/api/ledger/cashflow	GET	/api/ledger/cashflow
endpoint	/api/ledger/chart	add	/api/ledger/chart
endpoint	/api/ledger/chart	update	/api/ledger/chart
endpoint	/api/ledger/chart	renumber	/api/ledger/chart
endpoint	/api/ledger/chart	archive	/api/ledger/chart
endpoint	/api/ledger/chart	restore	/api/ledger/chart
endpoint	/api/ledger/chart	delete	/api/ledger/chart
endpoint	/api/ledger/chart	GET	/api/ledger/chart
endpoint	/api/ledger/cheques	deposit	/api/ledger/cheques
endpoint	/api/ledger/cheques	clear	/api/ledger/cheques
endpoint	/api/ledger/cheques	bounce	/api/ledger/cheques
endpoint	/api/ledger/cheques	represent	/api/ledger/cheques
endpoint	/api/ledger/cheques	return	/api/ledger/cheques
endpoint	/api/ledger/cheques	cancel	/api/ledger/cheques
endpoint	/api/ledger/cheques	GET	/api/ledger/cheques
endpoint	/api/ledger/close	GET	/api/ledger/close
endpoint	/api/ledger/close	POST	/api/ledger/close
endpoint	/api/ledger/comparatives	GET	/api/ledger/comparatives
endpoint	/api/ledger/consolidation	GET	/api/ledger/consolidation
endpoint	/api/ledger/consolidation	POST	/api/ledger/consolidation
endpoint	/api/ledger/corptax	GET	/api/ledger/corptax
endpoint	/api/ledger/corptax	POST	/api/ledger/corptax
endpoint	/api/ledger/counterparties	statement	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	credit	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	dunning	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	check	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	create	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	update	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	archive	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	restore	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	hold	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	release	/api/ledger/counterparties
endpoint	/api/ledger/counterparties	GET	/api/ledger/counterparties
endpoint	/api/ledger/credit-control	standing	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	check	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	statement	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	dunning	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	letter	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	history	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	setLimit	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	hold	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	release	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	recordDunning	/api/ledger/credit-control
endpoint	/api/ledger/credit-control	GET	/api/ledger/credit-control
endpoint	/api/ledger/deferred-tax	record	/api/ledger/deferred-tax
endpoint	/api/ledger/deferred-tax	post	/api/ledger/deferred-tax
endpoint	/api/ledger/deferred-tax	GET	/api/ledger/deferred-tax
endpoint	/api/ledger/deliveries	create	/api/ledger/deliveries
endpoint	/api/ledger/deliveries	dispatch	/api/ledger/deliveries
endpoint	/api/ledger/deliveries	confirm	/api/ledger/deliveries
endpoint	/api/ledger/deliveries	cancel	/api/ledger/deliveries
endpoint	/api/ledger/deliveries	return	/api/ledger/deliveries
endpoint	/api/ledger/deliveries	GET	/api/ledger/deliveries
endpoint	/api/ledger/dimensions	create-dimension	/api/ledger/dimensions
endpoint	/api/ledger/dimensions	add-value	/api/ledger/dimensions
endpoint	/api/ledger/dimensions	require-on-account	/api/ledger/dimensions
endpoint	/api/ledger/dimensions	GET	/api/ledger/dimensions
endpoint	/api/ledger/equity	GET	/api/ledger/equity
endpoint	/api/ledger/expenses	create	/api/ledger/expenses
endpoint	/api/ledger/expenses	addLine	/api/ledger/expenses
endpoint	/api/ledger/expenses	removeLine	/api/ledger/expenses
endpoint	/api/ledger/expenses	update	/api/ledger/expenses
endpoint	/api/ledger/expenses	submit	/api/ledger/expenses
endpoint	/api/ledger/expenses	approve	/api/ledger/expenses
endpoint	/api/ledger/expenses	reject	/api/ledger/expenses
endpoint	/api/ledger/expenses	reopen	/api/ledger/expenses
endpoint	/api/ledger/expenses	post	/api/ledger/expenses
endpoint	/api/ledger/expenses	pay	/api/ledger/expenses
endpoint	/api/ledger/expenses	GET	/api/ledger/expenses
endpoint	/api/ledger/exports	GET	/api/ledger/exports
endpoint	/api/ledger/exports	POST	/api/ledger/exports
endpoint	/api/ledger/faf	GET	/api/ledger/faf
endpoint	/api/ledger/forecast	GET	/api/ledger/forecast
endpoint	/api/ledger/intercompany	GET	/api/ledger/intercompany
endpoint	/api/ledger/inventory	add	/api/ledger/inventory
endpoint	/api/ledger/inventory	receive	/api/ledger/inventory
endpoint	/api/ledger/inventory	issue	/api/ledger/inventory
endpoint	/api/ledger/inventory	count	/api/ledger/inventory
endpoint	/api/ledger/inventory	transfer	/api/ledger/inventory
endpoint	/api/ledger/inventory	nrv	/api/ledger/inventory
endpoint	/api/ledger/inventory	method	/api/ledger/inventory
endpoint	/api/ledger/inventory	add-location	/api/ledger/inventory
endpoint	/api/ledger/inventory	update-location	/api/ledger/inventory
endpoint	/api/ledger/inventory	close-location	/api/ledger/inventory
endpoint	/api/ledger/inventory	default-location	/api/ledger/inventory
endpoint	/api/ledger/inventory	reorder	/api/ledger/inventory
endpoint	/api/ledger/inventory	sweep	/api/ledger/inventory
endpoint	/api/ledger/inventory	GET	/api/ledger/inventory
endpoint	/api/ledger/journals/[id]/reverse	POST	/api/ledger/journals/[id]/reverse
endpoint	/api/ledger/journals	GET	/api/ledger/journals
endpoint	/api/ledger/journals	POST	/api/ledger/journals
endpoint	/api/ledger/landed-cost	create	/api/ledger/landed-cost
endpoint	/api/ledger/landed-cost	apply	/api/ledger/landed-cost
endpoint	/api/ledger/landed-cost	cancel	/api/ledger/landed-cost
endpoint	/api/ledger/landed-cost	measure	/api/ledger/landed-cost
endpoint	/api/ledger/landed-cost	GET	/api/ledger/landed-cost
endpoint	/api/ledger/layouts	preview	/api/ledger/layouts
endpoint	/api/ledger/layouts	duplicate	/api/ledger/layouts
endpoint	/api/ledger/layouts	seed	/api/ledger/layouts
endpoint	/api/ledger/layouts	archive	/api/ledger/layouts
endpoint	/api/ledger/layouts	GET	/api/ledger/layouts
endpoint	/api/ledger/leases	add	/api/ledger/leases
endpoint	/api/ledger/leases	activate	/api/ledger/leases
endpoint	/api/ledger/leases	run	/api/ledger/leases
endpoint	/api/ledger/leases	pay	/api/ledger/leases
endpoint	/api/ledger/leases	GET	/api/ledger/leases
endpoint	/api/ledger/leave	record	/api/ledger/leave
endpoint	/api/ledger/leave	encash	/api/ledger/leave
endpoint	/api/ledger/leave	provision	/api/ledger/leave
endpoint	/api/ledger/leave	GET	/api/ledger/leave
endpoint	/api/ledger/month-end	GET	/api/ledger/month-end
endpoint	/api/ledger/month-end	POST	/api/ledger/month-end
endpoint	/api/ledger/notifications	acknowledge	/api/ledger/notifications
endpoint	/api/ledger/notifications	snooze	/api/ledger/notifications
endpoint	/api/ledger/notifications	clear	/api/ledger/notifications
endpoint	/api/ledger/notifications	GET	/api/ledger/notifications
endpoint	/api/ledger/numbering	GET	/api/ledger/numbering
endpoint	/api/ledger/numbering	PATCH	/api/ledger/numbering
endpoint	/api/ledger/opening	POST	/api/ledger/opening
endpoint	/api/ledger/payment-runs	propose	/api/ledger/payment-runs
endpoint	/api/ledger/payment-runs	exclude	/api/ledger/payment-runs
endpoint	/api/ledger/payment-runs	include	/api/ledger/payment-runs
endpoint	/api/ledger/payment-runs	approve	/api/ledger/payment-runs
endpoint	/api/ledger/payment-runs	release	/api/ledger/payment-runs
endpoint	/api/ledger/payment-runs	cancel	/api/ledger/payment-runs
endpoint	/api/ledger/payment-runs	bank-file	/api/ledger/payment-runs
endpoint	/api/ledger/payment-runs	GET	/api/ledger/payment-runs
endpoint	/api/ledger/payroll	add-employee	/api/ledger/payroll
endpoint	/api/ledger/payroll	update-employee	/api/ledger/payroll
endpoint	/api/ledger/payroll	run	/api/ledger/payroll
